TIME_s,VELOCITY_ms,ACCELERATION_mss,ALTITUDE_m
2.77,82.4589303162373,-52.8810074433515,457.386379013077
2.78,84.0275573492678,-52.2686548359689,456.594917162789
2.79,78.0124981157231,-51.6184626801371,452.466378043147
2.8,80.2539548292674,-51.2702555954016,458.722406702206
2.81,76.5563487506616,-50.689348439609,465.460115548284
2.82,75.5863210061905,-50.1706396601033,470.820037987105
2.83,77.4283930910087,-49.6063060319475,460.682222577948
2.84,76.8107320046005,-49.1662574126557,465.316611019363
2.85,76.0292125867582,-48.6920637935592,452.853583416888
2.86,76.3010836705096,-48.0683277829464,472.016816444588
2.87,76.0367451851904,-47.7715411810644,461.314694751697
2.88,76.8701991726077,-47.2992898987316,461.152741530993
2.89,74.5099313204643,-46.7274898242836,474.553500835626
2.9,73.5025899927051,-46.4317042932108,472.087776956615
2.91,78.9070343947931,-45.8305153292258,464.930294354621
2.92,73.217367056704,-45.3923032534279,468.676026948544
2.93,76.5805890348275,-44.9885696850711,478.835941110841
2.94,74.5466468467314,-44.6290498830917,471.410540465191
2.95,70.3758226526695,-44.0962483760251,475.811043344245
2.96,74.1312429130144,-43.687514644317,470.835051601271
2.97,69.8305441251691,-43.2750609424588,459.577633950435
2.98,71.9124768700437,-42.9371064452994,461.283599707009
2.99,72.1702434382952,-42.5818671141688,474.320516780583
3,70.3288638807406,-42.1160889750352,478.885416242207
3.01,70.2934901733716,-41.7596008438889,477.895312179298
3.02,70.5261823461751,-41.409308353485,476.465049241552
3.03,72.3464252618303,-40.993465229822,474.28565313072
3.04,68.0473103210254,-40.6365510583235,469.869202385634
3.05,69.6136997429405,-40.1849595181022,473.617350064268
3.06,68.7311895419401,-39.9253161405591,476.591254585206
3.07,65.4572988477211,-39.552643369317,481.602372896453
3.08,69.4221245002007,-39.151724737768,476.036479209622
3.09,64.0193728032597,-38.7802950613861,470.657953128948
3.1,63.334684988972,-38.5988152591425,478.532632570523
3.11,63.6675943477025,-38.1400292934737,479.139671479933
3.12,66.8641430055799,-37.8802511966932,477.068301934219
3.13,64.7428697599271,-37.5923028255979,489.370100707868
3.14,66.2158466727043,-37.1823130431893,486.200109415269
3.15,65.6092663244171,-36.9387401552322,493.395407349885
3.16,62.6027646405499,-36.5190163385307,482.091058416079
3.17,65.8237180103152,-36.2970891094146,498.674066667023
3.18,64.0380922331097,-36.0293233276099,484.152489954158
3.19,61.1561200822999,-35.6569091754385,488.814990586764
3.2,63.5574208733766,-35.3908450026556,492.863910553039
3.21,62.177606244928,-35.0962516103725,488.221909139153
3.22,63.724235682906,-34.8779351475238,483.817851031436
3.23,61.4891790722064,-34.5375026554286,482.940776417899
3.24,63.4897898379458,-34.3093234092546,486.933462192142
3.25,59.583223049903,-34.0380229144778,479.442502704012
3.26,60.8880668281651,-33.7934212976536,489.089032369301
3.27,60.3062287988783,-33.3875575869752,492.595724330106
3.28,60.6174888145778,-33.2735517706131,499.566492015141
3.29,61.4096775230696,-32.9729197623898,492.252165939248
3.3,57.0148423138598,-32.6556502471636,488.716714821048
3.31,56.7388542176068,-32.5054762632414,506.139403899425
3.32,61.2258077839688,-32.193845237536,500.962008525716
3.33,59.8681404724336,-31.9125576287755,490.69907829523
3.34,62.2538954305424,-31.7261867915846,500.34120554517
3.35,60.8478563314935,-31.5466462628394,497.551785972272
3.36,57.1245523927061,-31.2834107569753,498.107917945571
3.37,56.0832735500052,-31.00004058581,498.637091854101
3.38,55.4647058966366,-30.811364700256,506.805984205517
3.39,53.3865469132391,-30.5034983848129,488.652788358647
3.4,56.5303038241389,-30.2942787731882,503.117152787678
3.41,53.6619257240681,-30.1406191210309,495.477930968964
3.42,53.5013493523328,-29.9174508301445,493.070976846688
3.43,59.1142554928616,-29.6377517314437,493.483969823497
3.44,54.8164756315979,-29.5083263539502,491.957798399619
3.45,56.5599993493421,-29.2121198386832,508.588224530976
3.46,53.5528428915818,-29.1408592119775,502.656685647395
3.47,57.5239387283765,-28.7856624223911,504.896509882049
3.48,55.3379770336712,-28.6817420051774,504.741448253472
3.49,56.3536118785246,-28.4238402773928,520.40137139121
3.5,51.2891779899067,-28.275365035796,507.034785761792
3.51,50.554292317313,-28.0118636442503,505.717522641036
3.52,52.2729694876147,-27.9043590422421,507.910121642304
3.53,52.2265766387883,-27.5901833811524,504.59907694244
3.54,52.497756295064,-27.4993463410175,513.098963369831
3.55,53.7474545401686,-27.3171074802978,505.806843672991
3.56,50.1614044318124,-27.0776031821663,517.648224568823
3.57,49.9169369715053,-27.0140808253051,509.210204444038
3.58,49.5496024237444,-26.6927481455558,514.644718685668
3.59,52.6322715207283,-26.5789851130133,510.590942040383
3.6,52.5795525349837,-26.3918485556548,514.166056335885
3.61,53.085766751887,-26.2335285650032,518.82954637412
3.62,50.1765004224761,-26.0731176487592,510.128849868227
3.63,49.8273830464323,-25.8238945954729,504.084771484972
3.64,49.7877792491715,-25.8169936114284,511.823810773809
